author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 49159339,unknown,https://www.cian.ru/sale/flat/316679036/,Москва,sale,flat,3,9,1,32.0,-1,0,9800000,Текстильщики, Юных Ленинцев,16,Волжская,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/316065349/,Москва,sale,flat,16,19,1,42.0,-1,0,10300000,,проезд Чечерский,122к3,Бунинская аллея,
Метриум Премиум - отдел вторичной недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/315084247/,Москва,sale,flat,5,33,1,45.0,-1,0,21500000,Левобережный,Смольная ,49,Беломорская,Кристалл
Владис,real_estate_agent,https://www.cian.ru/sale/flat/314838113/,Москва,sale,flat,3,16,1,35.2,-1,0,9600000,Люблино,Краснодарская ,65/18к2,Люблино,
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/315866153/,Москва,sale,flat,4,41,1,43.0,-1,0,21200000,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха,Сердце Столицы
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315411509/,Москва,sale,flat,5,9,1,43.0,-1,0,14500000,Северный,Дмитровское шоссе,124А,Физтех,Северный
ID 91067310,homeowner,https://www.cian.ru/sale/flat/316750218/,Москва,sale,flat,4,18,1,37.0,-1,0,14600000,Западное Дегунино,Дегунинская ,3к4,Селигерская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/316634046/,Москва,sale,flat,10,33,1,31.8,-1,0,12350000,Метрогородок,Тагильская ,3к2,Черкизовская,Открытый парк
МОЯ СТОЛИЦА,real_estate_agent,https://www.cian.ru/sale/flat/315705063/,Москва,sale,flat,1,16,1,34.9,-1,0,8700000,Капотня,5-й кв-л,24,Люблино,
Ордер,real_estate_agent,https://www.cian.ru/sale/flat/298373961/,Москва,sale,flat,4,9,1,32.6,-1,0,9950000,Отрадное,Северный бульвар,8,Отрадное,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/314773989/,Москва,sale,flat,7,8,1,46.0,-1,0,21700000,Пресненский,Шмитовский проезд,39к9,Шелепиха,Headliner
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/306926249/,Москва,sale,flat,10,19,1,47.0,-1,0,13000000,Крюково,проспект Георгиевский,33к6,Зеленоград — Крюково,Жемчужина Зеленограда
Светлана Харламова,realtor,https://www.cian.ru/sale/flat/316862079/,Москва,sale,flat,10,18,1,32.0,-1,0,12500000,, Саларьевская,15к1,Саларьево,Саларьево парк
Юлия Симакова,realtor,https://www.cian.ru/sale/flat/315884648/,Москва,sale,flat,3,19,1,44.0,-1,0,14250000,Северный,Дмитровское шоссе,169К6,Физтех,На Дмитровском 169
ID 479935,realtor,https://www.cian.ru/sale/flat/316026224/,Москва,sale,flat,2,10,1,32.8,-1,0,18800000,Замоскворечье,Стремянный переулок,2,Павелецкая,Стремянный 2
ID 129825017,homeowner,https://www.cian.ru/sale/flat/316123035/,Москва,sale,flat,13,14,1,37.0,-1,0,13700000,Нагорный,Балаклавский проспект,4К7,Чертановская,
Хот Сити,real_estate_agent,https://www.cian.ru/sale/flat/315204620/,Москва,sale,flat,5,17,1,47.7,-1,0,15490000,Восточное Измайлово,Сиреневый бульвар,44к1,Первомайская,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/312863712/,Москва,sale,flat,3,22,1,42.5,-1,0,26000000,Хорошево-Мневники, Нижние Мневники,35,Терехово ,Остров
ID 13353968,unknown,https://www.cian.ru/sale/flat/316422897/,Москва,sale,flat,15,16,1,38.4,-1,0,14900000,Нагатинский затон,Коломенская набережная,6,Нагатинский Затон,
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/316610836/,Москва,sale,flat,3,15,1,42.0,-1,0,18000000,Можайский,Сколковское шоссе,40к3,Сетунь,Stellar City
Метриум Премиум - отдел вторичной недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/314308396/,Москва,sale,flat,2,24,1,43.0,-1,0,30999999,Хорошевский,Хорошевское шоссе,25Ак1,Полежаевская,Династия
ID 102945675,homeowner,https://www.cian.ru/sale/flat/312826689/,Москва,sale,flat,8,12,1,35.0,-1,0,10499000,Северное Тушино, Героев Панфиловцев,41К2,Сходненская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315755503/,Москва,sale,flat,4,9,1,31.0,-1,0,12000000,Гольяново,Байкальская ,40/17,Щёлковская,
Мария Иванова,realtor,https://www.cian.ru/sale/flat/314645665/,Москва,sale,flat,18,24,1,38.5,-1,0,27900000,Хорошево-Мневники,Шелепихинская набережная,40к3,Шелепиха,Sydney City
Елена Климова,realtor,https://www.cian.ru/sale/flat/316346310/,Москва,sale,flat,12,12,1,35.2,-1,0,14000000,Савеловский,Башиловская ,29,Дмитровская,
ID 7993380,realtor,https://www.cian.ru/sale/flat/312810030/,Москва,sale,flat,21,29,1,42.2,-1,0,18900000,Фили-Давыдково, Ивана Франко,6,Кунцевская,MainStreet
Агентство недвижимости Елены Кузнецовой,real_estate_agent,https://www.cian.ru/sale/flat/315430404/,Москва,sale,flat,15,41,1,42.0,-1,0,34500000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк
ID 93565797,homeowner,https://www.cian.ru/sale/flat/308645438/,Москва,sale,flat,1,30,1,41.0,-1,0,14950000,Богородское,бульвар Маршала Рокоссовского,6к1,Бульвар Рокоссовского,Богородский
Estes,real_estate_agent,https://www.cian.ru/sale/flat/314798459/,Москва,sale,flat,4,32,1,50.3,-1,0,32900000,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/315060286/,Москва,sale,flat,11,23,1,45.2,-1,0,21000000,Даниловский, Архитектора Щусева,4к2,Технопарк,Shagal
Ирина Манукян,realtor,https://www.cian.ru/sale/flat/315663892/,Москва,sale,flat,8,8,1,31.0,-1,0,10999950,Тимирязевский,3-й Нижнелихоборский проезд,8А,Петровско-Разумовская,
ОБЪЕКТ,real_estate_agent,https://www.cian.ru/sale/flat/316109906/,Москва,sale,flat,11,13,1,43.5,-1,0,24500000,Даниловский, Даниловский Вал,1А,Тульская,Logos
СТРОЙИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/294868393/,Москва,sale,flat,19,25,1,36.3,-1,0,10496388,Некрасовка, Липчанского,10,Некрасовка,Некрасовка
ID 121965995,homeowner,https://www.cian.ru/sale/flat/314724314/,Москва,sale,flat,4,32,1,50.3,-1,0,32900000,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный
СТРОЙИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/294870005/,Москва,sale,flat,17,25,1,41.3,-1,0,11314272,Некрасовка, Липчанского,10,Некрасовка,Некрасовка
OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/316713726/,Москва,sale,flat,11,20,1,41.0,-1,0,11600000,Бирюлево Восточное,6-я Радиальная ,7/1к2,Царицыно,Царицыно-2
ID 6954778,unknown,https://www.cian.ru/sale/flat/316624246/,Москва,sale,flat,10,15,1,53.8,-1,0,7300000,, Гореловская,3,Силикатная,
ID 373812,homeowner,https://www.cian.ru/sale/flat/274020290/,Москва,sale,flat,13,25,1,46.5,-1,0,19170000,Очаково-Матвеевское, Лобачевского,41,Аминьевская,Мичурино
ID 129769186,homeowner,https://www.cian.ru/sale/flat/316050581/,Москва,sale,flat,8,12,1,38.0,-1,0,11500000,Косино-Ухтомский, Дмитриевского,7,Улица Дмитриевского,
ID 88460575,homeowner,https://www.cian.ru/sale/flat/316524354/,Москва,sale,flat,12,16,1,27.1,-1,0,11000000,, Эдварда Грига,16к1,Потапово,Скандинавия
ID 12717947,homeowner,https://www.cian.ru/sale/flat/316242452/,Москва,sale,flat,8,9,1,38.6,-1,0,27400000,Даниловский, Архитектора Щусева,4к2,ЗИЛ,ЗИЛАРТ
Макромир,real_estate_agent,https://www.cian.ru/sale/flat/313551631/,Москва,sale,flat,6,14,1,37.1,-1,0,10500000,Кузьминки,Волгоградский проспект,122К2,Кузьминки,
ID 80914056,homeowner,https://www.cian.ru/sale/flat/314042669/,Москва,sale,flat,1,12,1,35.2,-1,0,10800000,Царицыно,Ереванская ,24К1,Царицыно,
ID 88424902,unknown,https://www.cian.ru/sale/flat/316368709/,Москва,sale,flat,2,5,1,39.0,-1,0,9600000,, Жемчужная,1к10,Филатов Луг,
ID 59874519,homeowner,https://www.cian.ru/sale/flat/313169902/,Москва,sale,flat,16,17,1,38.1,-1,0,11400000,Ховрино,Зеленоградская ,17К5,Грачёвская,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/305910557/,Москва,sale,flat,4,9,1,32.0,-1,0,11500000,Соколиная гора,Измайловское шоссе,13,Семёновская,
ID 130095000,homeowner,https://www.cian.ru/sale/flat/316447569/,Москва,sale,flat,1,5,1,30.4,-1,0,15500000,Красносельский,Каланчевская ,30,Площадь трёх вокзалов,
ID 119567394,homeowner,https://www.cian.ru/sale/flat/316679406/,Москва,sale,flat,21,24,1,34.0,-1,0,15500000,Лосиноостровский,Тайнинская ,9,Медведково,Нормандия
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/315970933/,Москва,sale,flat,2,13,1,40.3,-1,0,12950000,, Эдварда Грига,16к2,Потапово,
ID 92862634,homeowner,https://www.cian.ru/sale/flat/315165696/,Москва,sale,flat,10,14,1,42.1,-1,0,15700000,Нагатинский затон,Якорная ,4,Коломенская,
CENTURY 21 RnB Estate,real_estate_agent,https://www.cian.ru/sale/flat/314424510/,Москва,sale,flat,11,19,1,38.9,-1,0,21650000,Щукино, Ротмистрова,2к3,Октябрьское поле,Театральный квартал
ID 87005860,homeowner,https://www.cian.ru/sale/flat/315620461/,Москва,sale,flat,14,16,1,38.0,-1,0,22210000,Мещанский,Олимпийский проспект,22,Достоевская,
RND,real_estate_agent,https://www.cian.ru/sale/flat/313345962/,Москва,sale,flat,4,56,1,50.8,-1,0,22500000,Раменки,проспект Генерала Дорохова,вл1к3,Аминьевская,Will Towers
ID 111072993,homeowner,https://www.cian.ru/sale/flat/313883430/,Москва,sale,flat,35,49,1,43.1,-1,0,22950000,Савеловский,,,Дмитровская,Симфония 34 ЖК
Бест офис на Таганской,real_estate_agent,https://www.cian.ru/sale/flat/315249957/,Москва,sale,flat,14,15,1,47.0,-1,0,22990000,Хорошевский,Ходынский бульвар,2,ЦСКА,Лайнер
ID 34992467,homeowner,https://www.cian.ru/sale/flat/316749149/,Москва,sale,flat,22,26,1,40.7,-1,0,25490000,Покровское-Стрешнево,Летная ,95Бк2,Спартак,ÁLIA
Ордер,real_estate_agent,https://www.cian.ru/sale/flat/315932666/,Москва,sale,flat,8,8,1,43.0,-1,0,28950000,Лефортово,шоссе Энтузиастов,1к1,Москва-Товарная,Символ
NewHouse,real_estate_agent,https://www.cian.ru/sale/flat/315009246/,Москва,sale,flat,14,16,1,37.3,-1,0,6800000,, Агрохимическая,,Толстопальцево,
Karlson Realty,real_estate_agent,https://www.cian.ru/sale/flat/316409911/,Москва,sale,flat,3,3,1,42.9,-1,0,6900000,, Николинские Ключи,19к3,Крёкшино,
Гузель Исмятуллина,realtor,https://www.cian.ru/sale/flat/314802649/,Москва,sale,flat,5,9,1,34.0,-1,0,9200000,Бибирево, Корнейчука,58,Бибирево,
Maroom,real_estate_agent,https://www.cian.ru/sale/flat/315288666/,Москва,sale,flat,12,16,1,30.8,-1,0,7290000,НАО (Новомосковский), Чароитовая,1к4,,Кленовые Аллеи
Николай Иванов,realtor,https://www.cian.ru/sale/flat/316092343/,Москва,sale,flat,4,4,1,28.0,-1,0,7800000,, Жемчужная,1к14,Филатов Луг,
